period_start,period_end,ticker,premium,premium_pct,underlying_ret_in_prev_period,current_return_for_underlying,pnl_dollar,pnl_pct,contribution_pct,stock_entry,stock_expiry,strike,payoff,atm_correction,carried,split_factor
2022-12-23,2023-01-20,KO,1.2,1.8803,1.8,-5.63,-1.2,-1.8803,-0.062677,63.82,60.23,64.0,0.0,0.09,False,1
2022-12-23,2023-01-20,LLY,9.99,2.7154,0.6,-6.98,-9.99,-2.7154,-0.090513,367.9,342.21,367.5,0.0,-0.2,False,1
2022-12-23,2023-01-20,META,5.63,4.7696,8.5,21.37,19.64,16.6384,0.554613,118.04,143.27,118.0,25.27,-0.02,False,1
2022-12-23,2023-01-20,MRK,2.38,2.1277,3.1,-1.77,-2.38,-2.1277,-0.070923,111.86,109.88,112.0,0.0,0.07,False,1
2022-12-23,2023-01-20,NFLX,20.27,6.8721,4.9,21.18,42.15,14.2901,0.476337,294.96,357.42,295.0,62.42,0.02,False,1
2022-12-23,2023-01-20,NKE,3.42,2.9419,10.8,10.36,8.86,7.6258,0.254193,116.25,128.29,116.0,12.29,-0.12,False,1
2022-12-23,2023-01-20,PG,3.19,2.0902,4.1,-7.58,-3.19,-2.0902,-0.069673,152.62,141.05,152.5,0.0,-0.06,False,1
2022-12-23,2023-01-20,TMO,19.01,3.5159,0.1,11.86,45.81,8.4727,0.282423,540.68,604.82,540.0,64.82,-0.34,False,1
2023-01-23,2023-02-17,AAPL,4.69,3.3236,7.0,8.11,6.86,4.8579,0.16193,141.11,152.55,141.0,11.55,-0.06,False,1
2023-01-23,2023-02-17,ABT,2.78,2.4384,5.4,-6.38,-2.78,-2.4428,-0.081427,114.01,106.74,114.0,0.0,-0.01,False,1
2023-01-23,2023-02-17,ADBE,12.41,3.4002,7.8,-2.23,-12.41,-3.4002,-0.11334,364.98,356.85,365.0,0.0,0.01,False,1
2023-01-23,2023-02-17,AMZN,5.59,5.7322,14.4,-0.33,-5.59,-5.7322,-0.191073,97.52,97.2,98.0,0.0,0.24,False,1
2023-01-23,2023-02-17,AVGO,17.24,2.9641,5.3,2.4,-4.14,-0.7118,-0.023727,581.63,595.6,582.5,13.1,0.44,False,10
2023-01-23,2023-02-17,BAC,1.0,2.9138,5.7,3.0,-0.15,-0.4371,-0.01457,34.32,35.35,34.5,0.85,0.09,False,1
2023-01-23,2023-02-17,BX,4.73,5.3854,17.2,6.48,0.78,0.8938,0.029793,87.83,93.52,88.0,5.52,0.08,False,1
2023-01-23,2023-02-17,CMCSA,1.7,4.2226,14.6,-2.83,-1.7,-4.2226,-0.140753,40.26,39.12,40.5,0.0,0.12,False,1
2023-01-23,2023-02-17,COST,11.84,2.4035,6.5,3.02,3.15,0.6384,0.02128,492.61,507.48,492.5,14.98,-0.05,False,1
2023-01-23,2023-02-17,CRM,4.52,2.8999,20.4,5.97,5.65,3.628,0.120933,155.87,165.17,155.0,10.17,-0.43,False,1
2023-01-23,2023-02-17,CVX,5.12,2.8341,1.3,-9.86,-5.12,-2.8341,-0.09447,180.66,162.85,180.0,0.0,-0.33,False,1
2023-01-23,2023-02-17,DIS,4.63,4.3807,20.1,-0.44,-4.63,-4.3855,-0.146183,105.69,105.22,106.0,0.0,0.15,False,1
2023-01-23,2023-02-17,GOOG,3.7,3.6558,12.7,-6.54,-3.7,-3.6508,-0.121693,101.21,94.59,101.0,0.0,-0.1,False,1
2023-01-23,2023-02-17,GOOGL,4.1,4.1086,11.8,-5.45,-4.1,-4.1136,-0.13712,99.79,94.35,100.0,0.0,0.1,False,1
2023-01-23,2023-02-17,IBM,4.77,3.3625,0.1,-4.82,-4.77,-3.3625,-0.112083,141.86,135.02,142.0,0.0,0.07,False,1
2023-01-23,2023-02-17,INTU,16.7,4.0732,6.6,-1.37,-16.7,-4.0732,-0.135773,410.0,404.38,410.0,0.0,0.0,False,1
2023-01-23,2023-02-17,JPM,2.61,1.9014,4.6,3.62,2.63,1.9123,0.063743,137.27,142.24,137.0,5.24,-0.14,False,1
2023-01-23,2023-02-17,MA,9.91,2.6177,10.2,-4.61,-9.91,-2.6191,-0.087303,378.57,361.13,377.5,0.0,-0.54,False,1
2023-01-23,2023-02-17,META,8.41,5.87,21.4,20.67,21.47,14.9822,0.499407,143.27,172.88,143.0,29.88,-0.14,False,1
2023-01-23,2023-02-17,MSFT,8.31,3.4257,1.6,6.38,7.25,2.9887,0.099623,242.58,258.06,242.5,15.56,-0.04,False,1
2023-01-23,2023-02-17,NFLX,14.73,4.1212,21.2,-2.65,-14.73,-4.1212,-0.137373,357.42,347.96,357.5,0.0,0.04,False,1
2023-01-23,2023-02-17,NKE,3.01,2.3462,10.4,-2.69,-3.01,-2.3424,-0.07808,128.29,124.84,128.0,0.0,-0.14,False,1
2023-01-23,2023-02-17,NOW,21.31,4.8165,15.9,-0.78,-21.31,-4.8165,-0.16055,442.44,439.01,440.0,0.0,-1.22,False,1
2023-01-23,2023-02-17,NVDA,10.33,5.3822,26.2,11.44,11.05,5.7547,0.191823,191.93,213.88,192.5,21.38,0.28,False,1
2023-01-23,2023-02-17,ORCL,2.26,2.5402,10.0,-1.9,-2.26,-2.5458,-0.08486,88.97,87.28,89.0,0.0,0.01,False,1
2023-01-23,2023-02-17,QCOM,4.84,3.6938,18.2,-2.53,-4.84,-3.69,-0.123,131.03,127.72,130.0,0.0,-0.51,False,1
2023-01-23,2023-02-17,TMO,17.25,2.8521,11.9,-7.46,-17.25,-2.8521,-0.09507,604.82,559.7,605.0,0.0,0.09,False,1
2023-01-23,2023-02-17,TSLA,11.68,8.1252,16.7,44.91,51.63,35.92,1.197333,143.75,208.31,145.0,63.31,0.62,False,1
2023-01-23,2023-02-17,V,7.34,3.2742,8.9,-0.28,-7.34,-3.2742,-0.10914,224.18,223.56,225.0,0.0,0.41,False,1
2023-01-23,2023-02-17,WFC,1.28,2.8425,9.9,5.46,1.22,2.6982,0.08994,45.03,47.49,45.0,2.49,-0.01,False,1
2023-01-23,2023-02-17,XOM,3.87,3.4321,3.8,-1.31,-3.87,-3.4321,-0.114403,112.76,111.28,113.0,0.0,0.12,False,1
2023-02-17,2023-03-17,AAPL,6.72,4.4051,8.1,3.18,-4.33,-2.8351,-0.094503,152.55,157.4,155.0,2.4,1.22,False,1
2023-02-17,2023-03-17,ABBV,1.85,1.2227,1.9,3.18,4.27,2.8253,0.094177,151.31,156.12,150.0,6.12,-0.65,False,1
2023-02-17,2023-03-17,BAC,0.6,1.6973,3.0,-21.5,-0.6,-1.6832,-0.056107,35.35,27.75,35.0,0.0,-0.17,False,1
2023-02-17,2023-03-17,BX,2.84,3.0368,6.5,-11.74,-2.84,-3.0368,-0.101227,93.52,82.54,92.5,0.0,-0.51,False,1
2023-02-17,2023-03-17,COST,12.16,2.3962,3.0,-3.58,-12.16,-2.3962,-0.079873,507.48,489.29,505.0,0.0,-1.24,False,1
2023-02-17,2023-03-17,CRM,7.77,4.7042,6.0,12.16,12.48,7.5589,0.251963,165.17,185.25,165.0,20.25,-0.08,False,1
2023-02-17,2023-03-17,HD,13.22,4.1579,0.8,-9.02,-13.22,-4.1595,-0.13865,317.95,289.26,320.0,0.0,1.02,False,1
2023-02-17,2023-03-17,JPM,1.08,0.7593,3.6,-10.62,-1.08,-0.7593,-0.02531,142.24,127.14,140.0,0.0,-1.12,False,1
2023-02-17,2023-03-17,META,9.07,5.2464,20.7,14.42,13.74,7.9477,0.264923,172.88,197.81,175.0,22.81,1.06,False,1
2023-02-17,2023-03-17,MSFT,9.37,3.6309,6.4,5.49,2.86,1.1083,0.036943,258.06,272.23,260.0,12.23,0.97,False,1
2023-02-17,2023-03-17,NVDA,14.26,6.6673,11.4,21.1,29.74,13.905,0.4635,213.88,259.0,215.0,44.0,0.56,False,1
2023-02-17,2023-03-17,PEP,2.07,1.1743,4.2,0.74,0.52,0.295,0.009833,176.28,177.59,175.0,2.59,-0.64,False,1
2023-02-17,2023-03-17,TSLA,17.65,8.4729,44.9,-12.03,-17.65,-8.4705,-0.28235,208.31,183.25,210.0,0.0,0.85,False,1
2023-02-17,2023-03-17,UNH,13.66,2.737,2.7,-4.43,-13.66,-2.737,-0.091233,499.08,476.96,500.0,0.0,0.46,False,1
2023-02-17,2023-03-17,WFC,1.12,2.3584,5.5,-21.08,-1.12,-2.3689,-0.078963,47.49,37.48,47.5,0.0,0.0,False,1
2023-02-17,2023-03-17,WMT,2.88,1.9667,2.7,-3.78,-2.88,-1.9667,-0.065557,146.44,140.9,145.0,0.0,-0.72,False,1
2023-03-20,2023-04-14,AAPL,4.47,2.8399,3.2,4.97,3.26,2.0712,0.06904,157.4,165.23,157.5,7.73,0.05,False,1
2023-03-20,2023-04-14,ABBV,4.44,2.844,3.2,3.24,1.74,1.1145,0.03715,156.12,161.18,155.0,6.18,-0.56,False,1
2023-03-20,2023-04-14,ADBE,14.19,3.9104,1.7,4.14,-1.27,-0.35,-0.011667,362.88,377.92,365.0,12.92,1.06,False,1
2023-03-20,2023-04-14,AMZN,4.1,4.1961,0.5,5.15,0.64,0.6601,0.022003,97.71,102.74,98.0,4.74,0.15,False,1
2023-03-20,2023-04-14,AVGO,20.79,3.2297,10.7,-2.54,-20.79,-3.2305,-0.107683,643.71,627.36,645.0,0.0,0.64,False,1
2023-03-20,2023-04-14,CRM,6.42,3.4656,12.2,6.39,5.66,3.0526,0.101753,185.25,197.08,185.0,12.08,-0.12,False,1
2023-03-20,2023-04-14,GOOG,3.38,3.316,7.8,4.4,1.03,1.0154,0.033847,101.93,106.42,102.0,4.42,0.03,False,1
2023-03-20,2023-04-14,GOOGL,3.12,3.0824,7.3,4.69,1.85,1.8277,0.060923,101.22,105.97,101.0,4.97,-0.11,False,1
2023-03-20,2023-04-14,INTU,11.98,2.9089,0.4,6.86,18.11,4.3973,0.146577,411.84,440.09,410.0,30.09,-0.92,False,1
2023-03-20,2023-04-14,KO,1.85,3.0528,0.8,4.72,0.61,1.0066,0.033553,60.6,63.46,61.0,2.46,0.2,False,1
2023-03-20,2023-04-14,LLY,12.01,3.6001,1.6,11.62,25.34,7.5959,0.253197,333.6,372.35,335.0,37.35,0.7,False,1
2023-03-20,2023-04-14,META,8.25,4.1707,14.4,10.64,13.11,6.6301,0.221003,197.81,218.86,197.5,21.36,-0.15,False,1
2023-03-20,2023-04-14,MSFT,6.22,2.2848,5.5,6.09,12.57,4.6193,0.153977,272.23,288.8,270.0,18.8,-1.12,False,1
2023-03-20,2023-04-14,NVDA,14.67,5.6641,21.1,4.25,-4.65,-1.7954,-0.059847,259.0,270.02,260.0,10.02,0.5,False,1
2023-03-20,2023-04-14,PEP,6.76,3.8065,0.7,3.86,-2.31,-1.2979,-0.043263,177.59,184.45,180.0,4.45,1.21,False,1
2023-03-20,2023-04-14,PG,2.34,1.6123,3.7,4.08,3.71,2.5529,0.085097,145.13,151.05,145.0,6.05,-0.07,False,1
2023-04-17,2023-05-12,AAPL,4.24,2.5661,5.0,4.14,2.84,1.7158,0.057193,165.23,172.07,165.0,7.07,-0.11,False,1
2023-04-17,2023-05-12,ABBV,2.18,1.3525,3.2,-9.05,-2.18,-1.3525,-0.045083,161.18,146.59,160.0,0.0,-0.59,False,1
2023-04-17,2023-05-12,ABT,1.66,1.5882,6.8,5.09,2.18,2.0857,0.069523,104.52,109.84,106.0,3.84,0.74,False,1
2023-04-17,2023-05-12,ADBE,12.39,3.2785,4.1,-8.53,-12.39,-3.2785,-0.109283,377.92,345.67,380.0,0.0,1.04,False,1
2023-04-17,2023-05-12,AMZN,5.08,4.9445,5.1,8.23,3.12,3.0368,0.101227,102.74,111.2,103.0,8.2,0.13,False,1
2023-04-17,2023-05-12,BAC,0.65,2.1403,9.4,-8.96,-0.65,-2.1567,-0.07189,30.37,27.65,30.0,0.0,-0.19,False,1
2023-04-17,2023-05-12,BX,2.49,2.8545,5.7,-4.7,-2.49,-2.8603,-0.095343,87.23,83.13,87.0,0.0,-0.12,False,1
2023-04-17,2023-05-12,CMCSA,1.02,2.6779,4.6,5.54,1.19,3.1111,0.103703,38.09,40.2,38.0,2.2,-0.04,False,1
2023-04-17,2023-05-12,COST,9.35,1.8929,1.0,1.64,-2.31,-0.4677,-0.01559,493.94,502.04,495.0,7.04,0.53,False,1
2023-04-17,2023-05-12,CRM,5.56,2.8212,6.4,3.17,0.27,0.137,0.004567,197.08,203.33,197.5,5.83,0.21,False,1
2023-04-17,2023-05-12,CVX,3.04,1.7786,10.6,-8.03,-3.04,-1.7786,-0.059287,170.92,157.2,170.0,0.0,-0.46,False,1
2023-04-17,2023-05-12,DIS,3.45,3.4397,6.5,-7.42,-3.45,-3.4397,-0.114657,100.3,92.86,100.0,0.0,-0.15,False,1
2023-04-17,2023-05-12,GOOG,3.59,3.3734,4.4,9.9,7.37,6.9254,0.230847,106.42,116.96,106.0,10.96,-0.21,False,1
2023-04-17,2023-05-12,GOOGL,4.06,3.8313,4.7,9.95,6.45,6.0819,0.20273,105.97,116.51,106.0,10.51,0.01,False,1
2023-04-17,2023-05-12,HD,6.63,2.2444,2.1,-2.32,-6.63,-2.2444,-0.074813,295.4,288.54,295.0,0.0,-0.2,False,1
2023-04-17,2023-05-12,IBM,4.29,3.3563,1.5,-3.49,-4.29,-3.3563,-0.111877,127.82,123.36,128.0,0.0,0.09,False,1
2023-04-17,2023-05-12,INTU,14.36,3.263,6.9,-2.83,-14.36,-3.2618,-0.108727,440.09,427.62,440.0,0.0,-0.04,False,1
2023-04-17,2023-05-12,JNJ,2.18,1.3159,7.7,-3.69,-2.18,-1.3129,-0.043763,165.67,159.55,165.0,0.0,-0.33,False,1
2023-04-17,2023-05-12,JPM,3.18,2.2742,10.0,-3.29,-3.18,-2.2778,-0.075927,139.83,135.23,140.0,0.0,0.08,False,1
2023-04-17,2023-05-12,KO,0.49,0.7721,4.7,0.76,0.45,0.7091,0.023637,63.46,63.94,63.0,0.94,-0.23,False,1
2023-04-17,2023-05-12,LLY,11.17,2.9999,11.6,16.69,53.34,14.3239,0.477463,372.35,434.51,370.0,64.51,-1.18,False,1
2023-04-17,2023-05-12,MA,11.21,3.0073,6.7,2.86,-2.8,-0.7512,-0.02504,372.76,383.41,375.0,8.41,1.12,False,1
2023-04-17,2023-05-12,META,12.67,5.7891,10.6,9.14,6.19,2.8283,0.094277,218.86,238.86,220.0,18.86,0.57,False,1
2023-04-17,2023-05-12,MRK,2.59,2.252,8.7,1.18,-1.22,-1.0651,-0.035503,115.01,116.37,115.0,1.37,-0.01,False,1
2023-04-17,2023-05-12,MSFT,9.5,3.2895,6.1,7.15,9.96,3.4487,0.114957,288.8,309.46,290.0,19.46,0.6,False,1
2023-04-17,2023-05-12,NFLX,22.49,6.7594,9.0,0.95,-21.6,-6.4919,-0.216397,332.72,335.89,335.0,0.89,1.14,False,1
2023-04-17,2023-05-12,NKE,3.1,2.4566,4.1,-5.04,-3.1,-2.4606,-0.08202,126.19,119.83,126.0,0.0,-0.1,False,1
2023-04-17,2023-05-12,NOW,17.88,3.7998,8.1,-1.57,-17.88,-3.8009,-0.126697,470.55,463.14,470.0,0.0,-0.28,False,1
2023-04-17,2023-05-12,NVDA,11.24,4.1627,4.3,7.23,8.29,3.0701,0.102337,270.02,289.53,270.0,19.53,-0.01,False,1
2023-04-17,2023-05-12,ORCL,2.11,2.2073,9.9,1.75,-0.84,-0.884,-0.029467,95.59,97.26,96.0,1.26,0.21,False,1
2023-04-17,2023-05-12,PEP,2.94,1.5939,3.9,5.32,6.34,3.4345,0.114483,184.45,194.27,185.0,9.27,0.28,False,1
2023-04-17,2023-05-12,PG,1.89,1.2512,4.1,3.28,4.11,2.7243,0.09081,151.05,156.01,150.0,6.01,-0.53,False,1
2023-04-17,2023-05-12,TSLA,11.58,6.1912,2.1,-11.06,-11.58,-6.1912,-0.206373,187.04,166.35,187.5,0.0,0.23,False,1
2023-04-17,2023-05-12,UNH,8.25,1.6325,6.0,-3.66,-8.25,-1.6335,-0.05445,505.35,486.86,505.0,0.0,-0.18,False,1
2023-04-17,2023-05-12,V,7.43,3.1823,7.0,-0.9,-7.43,-3.1823,-0.106077,233.48,231.38,235.0,0.0,0.76,False,1
2023-04-17,2023-05-12,WFC,0.9,2.1792,10.2,-6.13,-0.9,-2.1792,-0.07264,41.3,38.77,41.0,0.0,-0.15,False,1
2023-04-17,2023-05-12,WMT,2.79,1.866,6.1,1.58,-0.91,-0.6086,-0.020287,149.52,151.88,150.0,1.88,0.24,False,1
2023-04-17,2023-05-12,XOM,3.25,2.8335,12.0,-8.4,-3.25,-2.8335,-0.09445,114.7,105.07,115.0,0.0,0.15,False,1
2023-05-15,2023-06-09,AAPL,1.45,0.8427,4.1,6.81,12.33,7.1686,0.238953,172.07,183.79,170.0,13.79,-1.04,False,1
2023-05-15,2023-06-09,ABT,2.01,1.8299,5.1,-7.68,-2.01,-1.8299,-0.060997,109.84,101.4,110.0,0.0,0.08,False,1
2023-05-15,2023-06-09,AMZN,2.9,2.6079,8.2,13.82,12.67,11.3939,0.379797,111.2,126.57,111.0,15.57,-0.1,False,1
2023-05-15,2023-06-09,AVGO,16.8,2.6258,2.0,-87.42,-16.8,-2.6258,-0.087527,639.8,80.46,640.0,0.0,0.1,False,1
2023-05-15,2023-06-09,CMCSA,0.32,0.796,5.5,1.22,0.37,0.9204,0.03068,40.2,40.69,40.0,0.69,-0.1,False,1
2023-05-15,2023-06-09,COST,9.45,1.8823,1.6,3.77,11.52,2.2946,0.076487,502.04,520.97,500.0,20.97,-1.02,False,1
2023-05-15,2023-06-09,CRM,8.88,4.3673,3.2,5.1,-0.19,-0.0959,-0.003197,203.33,213.69,205.0,8.69,0.83,False,1
2023-05-15,2023-06-09,GOOG,2.99,2.5564,9.9,6.32,4.36,3.7278,0.12426,116.96,124.35,117.0,7.35,0.02,False,1
2023-05-15,2023-06-09,GOOGL,3.39,2.9096,9.9,6.12,3.25,2.7852,0.09284,116.51,123.64,117.0,6.64,0.24,False,1
2023-05-15,2023-06-09,KO,0.76,1.1886,0.8,-5.83,-0.76,-1.1886,-0.03962,63.94,60.21,64.0,0.0,0.03,False,1
2023-05-15,2023-06-09,LLY,9.69,2.2301,16.7,2.49,0.62,0.1415,0.004717,434.51,445.31,435.0,10.31,0.24,False,1
2023-05-15,2023-06-09,MA,9.14,2.3839,2.9,-2.11,-9.14,-2.3852,-0.079507,383.41,375.31,385.0,0.0,0.79,False,1
2023-05-15,2023-06-09,META,7.96,3.3325,9.1,13.48,23.09,9.6667,0.322223,238.86,271.05,240.0,31.05,0.57,False,1
2023-05-15,2023-06-09,MRK,1.81,1.5554,1.2,-5.59,-1.81,-1.5597,-0.05199,116.37,109.86,116.0,0.0,-0.19,False,1
2023-05-15,2023-06-09,MSFT,6.87,2.22,7.2,7.24,14.98,4.8407,0.161357,309.46,331.85,310.0,21.85,0.27,False,1
2023-05-15,2023-06-09,NFLX,9.8,2.9176,1.0,26.22,79.16,23.5687,0.785623,335.89,423.97,335.0,88.97,-0.45,False,1
2023-05-15,2023-06-09,NVDA,14.64,5.0565,7.2,36.37,90.18,31.1488,1.038293,289.53,394.82,290.0,104.82,0.24,False,1
2023-05-15,2023-06-09,ORCL,1.48,1.5217,1.7,19.71,17.95,18.4557,0.61519,97.26,116.43,97.0,19.43,-0.13,False,1
2023-05-15,2023-06-09,PEP,3.46,1.781,5.3,-6.37,-3.46,-1.7836,-0.059453,194.27,181.9,195.0,0.0,0.36,False,1
2023-05-15,2023-06-09,PG,1.15,0.7371,3.3,-6.79,-1.15,-0.7339,-0.024463,156.01,145.41,155.0,0.0,-0.5,False,1
2023-05-15,2023-06-09,WMT,4.01,2.6402,1.6,1.46,-2.41,-1.5868,-0.052893,151.88,154.1,152.5,1.6,0.31,False,1
2023-06-12,2023-07-07,AAPL,4.26,2.3179,6.8,2.62,-0.65,-0.3509,-0.011697,183.79,188.61,185.0,3.61,0.61,False,1
2023-06-12,2023-07-07,ADBE,24.41,5.143,37.3,4.58,-3.06,-0.6458,-0.021527,474.63,496.35,475.0,21.35,0.18,False,1
2023-06-12,2023-07-07,AMZN,4.02,3.1761,13.8,0.44,-3.89,-3.0695,-0.102317,126.57,127.13,127.0,0.13,0.22,False,1
2023-06-12,2023-07-07,BAC,0.64,2.197,5.4,-1.61,-0.64,-2.1799,-0.072663,29.13,28.66,29.0,0.0,-0.06,False,1
2023-06-12,2023-07-07,BX,3.81,4.2385,8.1,3.87,-0.43,-0.4839,-0.01613,89.89,93.37,90.0,3.37,0.06,False,1
2023-06-12,2023-07-07,CMCSA,0.46,1.1305,1.2,2.85,1.39,3.4284,0.11428,40.69,41.85,40.0,1.85,-0.34,False,1
2023-06-12,2023-07-07,COST,7.22,1.3859,3.8,1.16,-0.21,-0.0394,-0.001313,520.97,527.01,520.0,7.01,-0.48,False,1
2023-06-12,2023-07-07,CRM,7.4,3.463,5.1,-0.41,-7.4,-3.4653,-0.11551,213.69,212.81,215.0,0.0,0.65,False,1
2023-06-12,2023-07-07,CVX,1.33,0.8454,0.1,-1.32,-1.08,-0.6896,-0.022987,157.33,155.25,155.0,0.25,-1.17,False,1
2023-06-12,2023-07-07,DIS,1.81,1.9433,0.3,-5.41,-1.81,-1.9433,-0.064777,93.14,88.1,93.0,0.0,-0.07,False,1
2023-06-12,2023-07-07,GOOG,2.72,2.1874,6.3,-6.02,-2.72,-2.1834,-0.07278,124.35,116.87,124.0,0.0,-0.17,False,1
2023-06-12,2023-07-07,GOOGL,3.32,2.6852,6.1,-5.82,-3.32,-2.6852,-0.089507,123.64,116.45,124.0,0.0,0.18,False,1
2023-06-12,2023-07-07,HD,5.59,1.858,4.3,3.13,4.69,1.5589,0.051963,300.86,310.28,300.0,10.28,-0.43,False,1
2023-06-12,2023-07-07,IBM,1.59,1.1655,10.6,-2.58,-1.59,-1.1655,-0.03885,136.42,132.9,136.0,0.0,-0.21,False,1
2023-06-12,2023-07-07,INTU,7.24,1.6229,1.4,4.08,12.09,2.71,0.090333,446.12,464.33,445.0,19.33,-0.56,False,1
2023-06-12,2023-07-07,JNJ,2.29,1.4321,0.2,-0.24,-2.29,-1.4321,-0.047737,159.9,159.51,160.0,0.0,0.05,False,1
2023-06-12,2023-07-07,JPM,2.74,1.9433,4.3,2.94,1.41,1.0,0.033333,141.0,145.15,141.0,4.15,0.0,False,1
2023-06-12,2023-07-07,LLY,9.3,2.0884,2.5,1.76,-1.13,-0.2549,-0.008497,445.31,453.16,445.0,8.16,-0.15,False,1
2023-06-12,2023-07-07,META,6.63,2.446,13.5,8.5,17.48,6.4472,0.214907,271.05,294.1,270.0,24.1,-0.52,False,1
2023-06-12,2023-07-07,MSFT,4.76,1.4344,7.2,-0.01,-2.94,-0.8844,-0.02948,331.85,331.83,330.0,1.83,-0.93,False,1
2023-06-12,2023-07-07,NFLX,17.45,4.1159,26.2,4.18,-0.73,-0.1734,-0.00578,423.97,441.71,425.0,16.71,0.52,False,1
2023-06-12,2023-07-07,NOW,12.01,2.1982,18.0,3.52,8.6,1.5732,0.05244,546.35,565.6,545.0,20.6,-0.67,False,1
2023-06-12,2023-07-07,NVDA,16.29,4.1259,36.4,6.83,10.51,2.662,0.088733,394.82,421.8,395.0,26.8,0.09,False,1
2023-06-12,2023-07-07,ORCL,5.58,4.7926,19.7,-1.76,-5.58,-4.7969,-0.159897,116.43,114.38,116.0,0.0,-0.22,False,1
2023-06-12,2023-07-07,QCOM,3.58,2.9311,14.9,-4.11,-3.58,-2.9311,-0.097703,122.14,117.12,122.0,0.0,-0.07,False,1
2023-06-12,2023-07-07,TSLA,14.68,5.876,50.2,7.92,4.92,1.9713,0.06571,249.83,269.61,250.0,19.61,0.08,False,1
2023-06-12,2023-07-07,UNH,12.01,2.4381,1.2,-6.0,-12.01,-2.4371,-0.081237,492.59,463.05,495.0,0.0,1.21,False,1
2023-06-12,2023-07-07,WFC,1.31,3.1317,7.9,1.17,-0.99,-2.3787,-0.07929,41.83,42.32,42.0,0.32,0.08,False,1
2023-06-12,2023-07-07,WMT,2.76,1.791,1.5,0.51,-2.76,-1.791,-0.0597,154.1,154.88,155.0,0.0,0.45,False,1
2023-06-12,2023-07-07,XOM,2.29,2.1519,1.3,-1.63,-2.29,-2.1519,-0.07173,106.42,104.69,106.0,0.0,-0.21,False,1
2023-07-10,2023-08-04,AAPL,5.92,3.1388,2.6,-5.17,-5.92,-3.1414,-0.104713,188.61,178.85,190.0,0.0,0.69,False,1
2023-07-10,2023-08-04,ABT,2.43,2.2706,5.5,1.34,-0.98,-0.9157,-0.030523,107.02,108.45,107.0,1.45,-0.01,False,1
2023-07-10,2023-08-04,ADBE,14.52,2.9254,4.6,6.73,20.2,4.0707,0.13569,496.35,529.73,495.0,34.73,-0.68,False,1
2023-07-10,2023-08-04,AMZN,5.34,4.2004,0.4,11.87,9.88,7.7755,0.259183,127.13,142.22,127.0,15.22,-0.06,False,1
2023-07-10,2023-08-04,AVGO,20.33,2.3162,37.2,2.2,-3.27,-0.3731,-0.012437,877.73,897.06,880.0,17.06,1.13,False,1
2023-07-10,2023-08-04,BX,2.96,3.1702,3.9,11.31,7.97,8.5306,0.284353,93.37,103.93,93.0,10.93,-0.19,False,1
2023-07-10,2023-08-04,CMCSA,1.14,2.724,2.9,8.6,2.31,5.5078,0.183593,41.85,45.45,42.0,3.45,0.07,False,1
2023-07-10,2023-08-04,COST,6.42,1.2182,1.2,5.96,26.98,5.1204,0.17068,527.01,558.41,525.0,33.41,-1.01,False,1
2023-07-10,2023-08-04,HD,3.88,1.2505,3.1,6.09,15.29,4.9278,0.16426,310.28,329.17,310.0,19.17,-0.14,False,1
2023-07-10,2023-08-04,INTU,13.64,2.9376,4.1,8.81,26.63,5.7341,0.191137,464.33,505.26,465.0,40.26,0.34,False,1
2023-07-10,2023-08-04,JPM,2.9,1.9979,2.9,8.0,8.86,6.1075,0.203583,145.15,156.76,145.0,11.76,-0.07,False,1
2023-07-10,2023-08-04,LLY,13.52,2.9835,1.8,0.2,-13.52,-2.9835,-0.09945,453.16,454.08,455.0,0.0,0.92,False,1
2023-07-10,2023-08-04,MA,5.99,1.5274,4.5,1.2,0.88,0.2244,0.00748,392.16,396.87,390.0,6.87,-1.08,False,1
2023-07-10,2023-08-04,META,17.82,6.0592,8.5,7.64,3.74,1.2717,0.04239,294.1,316.56,295.0,21.56,0.45,False,1
2023-07-10,2023-08-04,MRK,2.39,2.1735,0.1,-3.52,-2.39,-2.1735,-0.07245,109.96,106.09,110.0,0.0,0.02,False,1
2023-07-10,2023-08-04,NFLX,22.14,5.0123,4.2,-0.22,-21.38,-4.8414,-0.16138,441.71,440.76,440.0,0.76,-0.86,False,1
2023-07-10,2023-08-04,NOW,22.17,3.9197,3.5,-1.89,-22.17,-3.9197,-0.130657,565.6,554.89,565.0,0.0,-0.3,False,1
2023-07-10,2023-08-04,NVDA,16.13,3.8241,6.8,7.67,18.04,4.2769,0.142563,421.8,454.17,420.0,34.17,-0.9,False,1
2023-07-10,2023-08-04,PEP,3.32,1.8014,1.3,1.41,-1.43,-0.7759,-0.025863,184.3,186.89,185.0,1.89,0.35,False,1
2023-07-10,2023-08-04,PG,2.9,1.9481,2.4,5.41,5.02,3.3723,0.11241,148.86,156.92,149.0,7.92,0.07,False,1
2023-07-10,2023-08-04,TSLA,16.6,6.157,7.9,-6.74,-16.6,-6.1552,-0.205173,269.61,251.45,270.0,0.0,0.2,False,1
2023-07-10,2023-08-04,V,6.57,2.7586,5.3,1.41,-5.06,-2.1246,-0.07082,238.16,241.51,240.0,1.51,0.92,False,1
2023-07-10,2023-08-04,WFC,1.05,2.4811,1.2,6.47,2.01,4.7495,0.158317,42.32,45.06,42.0,3.06,-0.16,False,1
